product_page_url,universal_product_code,title,price_including_tax,price_excluding_tax,number_available,product_description,category,review_rating,image_url
http://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/,3063c7e95d0bf76f,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,59.15,12,"A ""gray rhino"" is a highly probable, high impact yet neglected threat: kin to both the elephant in the room and the improbable and unforeseeable black swan. Gray rhinos are not random surprises, but occur after a series of warnings and visible evidence. The bursting of the housing bubble in 2008, the devastating aftermath of Hurricane Katrina and other natural disasters, t A ""gray rhino"" is a highly probable, high impact yet neglected threat: kin to both the elephant in the room and the improbable and unforeseeable black swan. Gray rhinos are not random surprises, but occur after a series of warnings and visible evidence. The bursting of the housing bubble in 2008, the devastating aftermath of Hurricane Katrina and other natural disasters, the new digital technologies that upended the media world, the fall of the Soviet Union...all were evident well in advance.Why do leaders and decision makers keep failing to address obvious dangers before they spiral out of control? Drawing on her extensive background in policy formation and crisis management, as well as in-depth interviews with leaders from around the world, Michele Wucker shows in The Gray Rhino how to recognize and strategically counter looming high impact threats. Filled with persuasive stories, real-world examples, and practical advice, The Gray Rhino is essential reading for managers, investors, planners, policy makers, and anyone who wants to understand how to profit by avoiding getting trampled. ...more",Add a comment,4,http://books.toscrape.com/media/cache/39/a9/39a9cca83d84bff87903d4addbef4941.jpg
http://books.toscrape.com/catalogue/the-children_633/,64fd010bf8d15096,The Children,11.88,11.88,12,"From New York Times bestselling author Ann Leary comes the captivating story of a wealthy, but unconventional New England family, told from the perspective of a reclusive 29-year-old who has a secret (and famous) life on the Internet.Charlotte Maynard rarely leaves her mother’s home, the sprawling Connecticut lake house that belonged to her late stepfather, Whit Whitman, a From New York Times bestselling author Ann Leary comes the captivating story of a wealthy, but unconventional New England family, told from the perspective of a reclusive 29-year-old who has a secret (and famous) life on the Internet.Charlotte Maynard rarely leaves her mother’s home, the sprawling Connecticut lake house that belonged to her late stepfather, Whit Whitman, and the generations of Whitmans before him. While Charlotte and her sister, Sally, grew up at “Lakeside,” their stepbrothers, Spin and Perry, were welcomed as weekend guests. Now the grown boys own the estate, which Joan occupies by their grace—and a provision in the family trust. When Spin, the youngest and favorite of all the children, brings his fiancé home for the summer, the entire family is intrigued. The beautiful and accomplished Laurel Atwood breathes new life into this often comically rarefied world. But as the wedding draws near, and flaws surface in the family’s polite veneer, an array of simmering resentments and unfortunate truths is exposed.With remarkable wit and insight, Ann Leary pulls back the curtain on one blended family, as they are forced to grapple with the assets and liabilities – both material and psychological – left behind by their wonderfully flawed patriarch. ...more",Add a comment,3,http://books.toscrape.com/media/cache/b3/0b/b30bf2a60739293261c9a997c7ae2ef6.jpg
http://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/,81ef44fcc5f454df,One with You (Crossfire #5),15.71,15.71,12,"Gideon Cross. Falling in love with him was the easiest thing I've ever done. It happened instantly. Completely. Irrevocably.Marrying him was a dream come true. Staying married to him is the fight of my life. Love transforms. Ours is both a refuge from the storm and the most violent of tempests. Two damaged souls entwined as one.We have bared our deepest, ugliest secrets to Gideon Cross. Falling in love with him was the easiest thing I've ever done. It happened instantly. Completely. Irrevocably.Marrying him was a dream come true. Staying married to him is the fight of my life. Love transforms. Ours is both a refuge from the storm and the most violent of tempests. Two damaged souls entwined as one.We have bared our deepest, ugliest secrets to one another. Gideon is the mirror that reflects all my flaws ... and all the beauty I couldn't see. He has given me everything. Now, I must prove I can be the rock, the shelter for him that he is for me. Together, we could stand against those who work so viciously to come between us.But our greatest battle may lie within the very vows that give us strength. Committing to love was only the beginning. Fighting for it will either set us free ... or break us apart.Heartbreakingly and seductively poignant, One with You is the breathlessly awaited finale to the Crossfire® saga, the searing love story that has captivated millions of readers worldwide. ...more",Add a comment,4,http://books.toscrape.com/media/cache/98/f8/98f8b3354fc18ed6f42ff5c3f9b39056.jpg
http://books.toscrape.com/catalogue/without-shame_580/,ab60e6f5a63e1cfb,Without Shame,48.27,48.27,9,"East Pakistan, 1968: In Sariyah’s village, shame is a virtue she never mastered. As a child, she learned to read in secret, kept talismans against her father’s orders, and questioned everything, even Allah. Now she is practicing how to be a “woman with shame,” torn between promises to her family and to herself. She yearns to join a movement with her fellow Bengalis, who ar East Pakistan, 1968: In Sariyah’s village, shame is a virtue she never mastered. As a child, she learned to read in secret, kept talismans against her father’s orders, and questioned everything, even Allah. Now she is practicing how to be a “woman with shame,” torn between promises to her family and to herself. She yearns to join a movement with her fellow Bengalis, who are gripping onto their language and cultural identity against colonial powers – but she is continuously sucked into the narrow visions of her father.In the midst of a desperate movement for Bengali freedom, a presumptuous American has come to teach English. Rodney Creed - self-interested, naive, entitled - comes with the bright optimism of a college graduate, too eager to sense the rumbling ground beneath him...until he meets Sariyah. Rodney believes he is there to teach, but he will learn painful, irreversible things.Without Shame is a love story at its core – but not in the traditional sense. It’s about love of one’s country, culture, God, and language. It’s about the power of identity to shine through when other forces threaten to overshadow it. ...more",Add a comment,5,http://books.toscrape.com/media/cache/6c/21/6c21a47589ec756b9ed27e2f331c08de.jpg
http://books.toscrape.com/catalogue/watchmen_579/,d1848064c54e01c7,Watchmen,58.05,58.05,9,"This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way, the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin.One of the most influential graphic novels of all time and a perennial best-seller, Watchmen has been studied on college campuses across This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way, the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin.One of the most influential graphic novels of all time and a perennial best-seller, Watchmen has been studied on college campuses across the nation and is considered a gateway title, leading readers to other graphic novels such as V for Vendetta, Batman: The Dark Knight Returns and The Sandman series. ...more",Add a comment,4,http://books.toscrape.com/media/cache/a0/76/a07621adcf3e13b4d3bcdc0474ab2098.jpg
http://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/,c181ca8eabe7d18c,A Hero's Curse (The Unseen Chronicles #1),50.49,50.49,9,"Essie Brightsday has never heard a rock basilisk scream. She has never worn magical armor, stood up to a queen, or run from dragons. Instead, Essie, her sarcastic cat Tigrabum, (just call him ""Tig""), and her secretive family struggle to survive on their small farm nestled against the forbidding cliffs of the Valley of Fire. But all that is about to change when a rebellion Essie Brightsday has never heard a rock basilisk scream. She has never worn magical armor, stood up to a queen, or run from dragons. Instead, Essie, her sarcastic cat Tigrabum, (just call him ""Tig""), and her secretive family struggle to survive on their small farm nestled against the forbidding cliffs of the Valley of Fire. But all that is about to change when a rebellion against the cruel interim ruler is sparked. Forced to flee for their lives, Essie and Tig lose themselves in the twisting labyrinth of the ancient lava flow. When Essie finds proof that the missing King Mactogonii may be alive, she is given the opportunity to help restore stability to the kingdom. But the course of her journey will force her to face her deepest fears and unravel the mystery behind her own blindness...if Essie can survive the encounter. ...more",Add a comment,3,http://books.toscrape.com/media/cache/f5/02/f502c42183ea69987a796d2e396b2bab.jpg
http://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/,61cf7eb9d2cd8bb0,23 Degrees South: A Tropical Tale of Changing Whether...,35.79,35.79,9,"""Consistently entertaining courtesy of Rabin's humor-laced prose...a witty, boisterous ride!"" -Kirkus Reviews""An action packed story complete with some hilarious scenes can be enjoyed in this amusing and entertaining adventurous adult coming-of-age tale...An exemplary and highly entertaining read for today’s hectic pace of living—highly recommended."" --Chanticleer Reviews2 ""Consistently entertaining courtesy of Rabin's humor-laced prose...a witty, boisterous ride!"" -Kirkus Reviews""An action packed story complete with some hilarious scenes can be enjoyed in this amusing and entertaining adventurous adult coming-of-age tale...An exemplary and highly entertaining read for today’s hectic pace of living—highly recommended."" --Chanticleer Reviews23 DEGREES SOUTH follows two 23 year-old childhood pals, Hart and Simon, on a twisting and unexpected adventure of force-fed self-discovery. The story departs from the tennis courts of Southern California traveling to the back streets of Sao Paulo, through the treacherous jungles of Brazil, then back again. Meet an eclectic collection of characters, including a Capoeira Master, a Jesuit Priest, and a geriatric Nazi, who all weave their way in, out, and around the path of our two heroes. ...more",Add a comment,2,http://books.toscrape.com/media/cache/41/d7/41d75d4206b13bf107e86fa41f21afff.jpg
http://books.toscrape.com/catalogue/the-glass-castle_496/,47f4fd3e8e1dac05,The Glass Castle,16.24,16.24,7,"The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober, Jeannette's brilliant and charismatic father captured his children's imagination, teaching them physics, geology, and how to embrace life fearlessly. But when he drank, he was dishonest and destructive. Her The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober, Jeannette's brilliant and charismatic father captured his children's imagination, teaching them physics, geology, and how to embrace life fearlessly. But when he drank, he was dishonest and destructive. Her mother was a free spirit who abhorred the idea of domesticity and didn't want the responsibility of raising a family.The Walls children learned to take care of themselves. They fed, clothed, and protected one another, and eventually found their way to New York. Their parents followed them, choosing to be homeless even as their children prospered.The Glass Castle is truly astonishing--a memoir permeated by the intense love of a peculiar but loyal family. ...more",Add a comment,1,http://books.toscrape.com/media/cache/38/03/3803cd158a57e03763dc2200f81eba65.jpg
http://books.toscrape.com/catalogue/the-drowning-girls_494/,7a10353c9c54cf7c,The Drowning Girls,35.67,35.67,7,"Critically acclaimed author of The Mourning Hours and The Fragile World, Paula Treick DeBoard returns with a tale of dark secrets, shocking lies and a dangerous obsession that will change one neighborhood forever.Liz McGinnis never imagined herself living in a luxurious gated community like The Palms. Ever since she and her family moved in, she's felt like an outsider amon Critically acclaimed author of The Mourning Hours and The Fragile World, Paula Treick DeBoard returns with a tale of dark secrets, shocking lies and a dangerous obsession that will change one neighborhood forever.Liz McGinnis never imagined herself living in a luxurious gated community like The Palms. Ever since she and her family moved in, she's felt like an outsider amongst the Stepford-like wives and their obnoxiously spoiled children. Still, she's determined to make it work—if not for herself, then for her husband, Phil, who landed them this lavish home in the first place, and for her daughter, Danielle, who's about to enter high school. Yet underneath the glossy veneer of The Palms, life is far from idyllic. In a place where reputation is everything, Liz soon discovers that even the friendliest residents can't be trusted—and almost everyone has secrets they'd do anything to protect. So when the gorgeous girl next door befriends Danielle, Liz can't help but find sophisticated Kelsey's interest in her shy and slightly nerdy daughter a bit suspicious. But while Kelsey quickly becomes a fixture in the McGinnis home, Liz's relationships with both Danielle and Phil grow strained. Now even her own family seems to be hiding things, and it's not long before their dream of living the high life quickly spirals out of control… ...more",Add a comment,3,http://books.toscrape.com/media/cache/8f/83/8f83b65ba6a734aa7f40675b74a17c21.jpg
http://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/,ba047a636b7d3793,Team of Rivals: The Political Genius of Abraham Lincoln,20.12,20.12,7,"The life and times of Abraham Lincoln have been analyzed and dissected in countless books. Do we need another Lincoln biography? In Team of Rivals, esteemed historian Doris Kearns Goodwin proves that we do. Though she can't help but cover some familiar territory, her perspective is focused enough to offer fresh insights into Lincoln's leadership style and his deep understa The life and times of Abraham Lincoln have been analyzed and dissected in countless books. Do we need another Lincoln biography? In Team of Rivals, esteemed historian Doris Kearns Goodwin proves that we do. Though she can't help but cover some familiar territory, her perspective is focused enough to offer fresh insights into Lincoln's leadership style and his deep understanding of human behavior and motivation. Goodwin makes the case for Lincoln's political genius by examining his relationships with three men he selected for his cabinet, all of whom were opponents for the Republican nomination in 1860: William H. Seward, Salmon P. Chase, and Edward Bates. These men, all accomplished, nationally known, and presidential, originally disdained Lincoln for his backwoods upbringing and lack of experience, and were shocked and humiliated at losing to this relatively obscure Illinois lawyer. Yet Lincoln not only convinced them to join his administration--Seward as secretary of state, Chase as secretary of the treasury, and Bates as attorney general--he ultimately gained their admiration and respect as well. How he soothed egos, turned rivals into allies, and dealt with many challenges to his leadership, all for the sake of the greater good, is largely what Goodwin's fine book is about. Had he not possessed the wisdom and confidence to select and work with the best people, she argues, he could not have led the nation through one of its darkest periods. Ten years in the making, this engaging work reveals why ""Lincoln's road to success was longer, more tortuous, and far less likely"" than the other men, and why, when opportunity beckoned, Lincoln was ""the best prepared to answer the call."" This multiple biography further provides valuable background and insights into the contributions and talents of Seward, Chase, and Bates. Lincoln may have been ""the indispensable ingredient of the Civil War,"" but these three men were invaluable to Lincoln and they played key roles in keeping the nation intact. --Shawn Carkonen Team of Rivals doesn't just tell the story of Abraham Lincoln. It is a multiple biography of the entire team of personal and political competitors that he put together to lead the country through its greatest crisis. Here, Doris Kearns Goodwin profiles five of the key players in her book, four of whom contended for the 1860 Republican presidential nomination and all of whom later worked together in Lincoln's cabinet.1. Edwin M. StantonStanton treated Lincoln with utter contempt at their initial acquaintance when the two men were involved in a celebrated law case in the summer of 1855. Unimaginable as it might seem after Stanton's demeaning behavior, Lincoln offered him ""the most powerful civilian post within his gift""--the post of secretary of war--at their next encounter six years later. On his first day in office as Simon Cameron's replacement, the energetic, hardworking Stanton instituted ""an entirely new regime"" in the War Department. After nearly a year of disappointment with Cameron, Lincoln had found in Stanton the leader the War Department desperately needed. Lincoln's choice of Stanton revealed his singular ability to transcend personal vendetta, humiliation, or bitterness. As for Stanton, despite his initial contempt for the man he once described as a ""long armed Ape,"" he not only accepted the offer but came to respect and love Lincoln more than any person outside of his immediate family. He was beside himself with grief for weeks after the president's death.2. Salmon P. ChaseChase, an Ohioan, had been both senator and governor, had played a central role in the formation of the national Republican Party, and had shown an unflagging commitment to the cause of the black man. No individual felt he deserved the presidency as a natural result of his past contributions more than Chase himself, but he refused to engage in the practical methods by which nominations are won. He had virtually no campaign and he failed to conciliate his many enemies in Ohio itself. As a result, he alone among the candidates came to the convention without the united support of his own state. Chase never ceased to underestimate Lincoln, nor to resent the fact that he had lost the presidency to a man he considered his inferior. His frustration with his position as secretary of the treasury was alleviated only by his his dogged hope that he, rather than Lincoln, would be the Republican nominee in 1864, and he steadfastly worked to that end. The president put up with Chase's machinations and haughty yet fundamentally insecure nature because he recognized his superlative accomplishments at treasury. Eventually, however, Chase threatened to split the Republican Party by continuing to fill key positions with partisans who supported his presidential hopes. When Lincoln stepped in, Chase tendered his resignation as he had three times before, but this time Lincoln stunned Chase by calling his bluff and accepting the offer.3. Abraham Lincoln When Lincoln won the Republican presidential nomination in 1860 he seemed to have come from nowhere--a backwoods lawyer who had served one undistinguished term in the House of Representatives and lost two consecutive contests for the U.S. Senate. Contemporaries attributed his surprising nomination to chance, to his moderate position on slavery, and to the fact that he hailed from the battleground state of Illinois. But Lincoln's triumph, particularly when viewed against the efforts of his rivals, owed much to a remarkable, unsuspected political acuity and an emotional strength forged in the crucible of hardship and defeat. That Lincoln, after winning the presidency, made the unprecedented decision to incorporate his eminent rivals into his political family, the cabinet, was evidence of an uncanny self-confidence and an indication of what would prove to others a most unexpected greatness.4. William H. Seward A celebrated senator from New York for more than a decade and governor of his state for two terms before going to Washington, Seward was certain he was going to receive his party's nomination for president in 1860. The weekend before the convention in Chicago opened he had already composed a first draft of the valedictory speech he expected to make to the Senate, assuming that he would resign his position as soon as the decision in Chicago was made. His mortification at not having received the nomination never fully abated, and when he was offered his cabinet post as secretary of state he intended to have a major role in choosing the remaining cabinet members, conferring upon himself a position in the new government more commanding than that of Lincoln himself. He quickly realized the futility of his plan to relegate the president to a figurehead role. Though the feisty New Yorker would continue to debate numerous issues with Lincoln in the years ahead, exactly as Lincoln had hoped and needed him to do, Seward would become his closest friend, advisor, and ally in the administration. More than any other cabinet member Seward appreciated Lincoln's peerless skill in balancing factions both within his administration and in the country at large.5. Edward Bates A widely respected elder statesman, a delegate to the convention that framed the Missouri Constitution, and a former Missouri congressman whose opinions on national matters were still widely sought, Bates's ambitions for political success were gradually displaced by love for his wife and large family, and he withdrew from public life in the late 1840s. For the next 20 years he was asked repeatedly to run or once again accept high government posts but he consistently declined. However in early 1860, with letters and newspaper editorials advocating his candidacy crowding in upon him, he decided to try for the highest office in the land. After losing to Lincoln he vowed, in his diary, to decline a cabinet position if one were to be offered, but with the country ""in trouble and danger"" he felt it was his duty to accept when Lincoln asked him to be attorney general. Though Bates initially viewed Lincoln as a well-meaning but incompetent administrator, he eventually concluded that the president was an unmatched leader, ""very near being a 'perfect man.'"" ...more",Add a comment,5,http://books.toscrape.com/media/cache/be/22/be229bc9bc4655c7cb2c906998d5ef2e.jpg
http://books.toscrape.com/catalogue/john-adams_472/,68407606544d6f22,John Adams,57.43,57.43,7,"In this powerful, epic biography, David McCullough unfolds the adventurous life-journey of John Adams, the brilliant, fiercely independent, often irascible, always honest Yankee patriot -- ""the colossus of independence,"" as Thomas Jefferson called him -- who spared nothing in his zeal for the American Revolution; who rose to become the second President of the United States In this powerful, epic biography, David McCullough unfolds the adventurous life-journey of John Adams, the brilliant, fiercely independent, often irascible, always honest Yankee patriot -- ""the colossus of independence,"" as Thomas Jefferson called him -- who spared nothing in his zeal for the American Revolution; who rose to become the second President of the United States and saved the country from blundering into an unnecessary war; who was learned beyond all but a few and regarded by some as ""out of his senses""; and whose marriage to the wise and valiant Abigail Adams is one of the moving love stories in American history. Like his masterly, Pulitzer Prize-winning biography Truman, David McCullough's John Adams has the sweep and vitality of a great novel. It is both a riveting portrait of an abundantly human man and a vivid evocation of his time, much of it drawn from an outstanding collection of Adams family letters and diaries. In particular, the more than one thousand surviving letters between John and Abigail Adams, nearly half of which have never been published, provide extraordinary access to their private lives and make it possible to know John Adams as no other major American of his founding era. As he has with stunning effect in his previous books, McCullough tells the story from within -- from the point of view of the amazing eighteenth century and of those who, caught up in events, had no sure way of knowing how things would turn out. George Washington, Benjamin Franklin, John Jay, the British spy Edward Bancroft, Madame Lafayette and Jefferson's Paris ""interest"" Maria Cosway, Alexander Hamilton, James Madison, the scandalmonger James Callender, Sally Hemings, John Marshall, Talleyrand, and Aaron Burr all figure in this panoramic chronicle, as does, importantly, John Quincy Adams, the adored son whom Adams would live to see become President. Crucial to the story, as it was to history, is the relationship between Adams and Jefferson, born opposites -- one a Massachusetts farmer's son, the other a Virginia aristocrat and slaveholder, one short and stout, the other tall and spare. Adams embraced conflict; Jefferson avoided it. Adams had great humor; Jefferson, very little. But they were alike in their devotion to their country. At first they were ardent co-revolutionaries, then fellow diplomats and close friends. With the advent of the two political parties, they became archrivals, even enemies, in the intense struggle for the presidency in 1800, perhaps the most vicious election in history. Then, amazingly, they became friends again, and ultimately, incredibly, they died on the same day -- their day of days -- July 4, in the year 1826. Much about John Adams's life will come as a surprise to many readers. His courageous voyage on the frigate Boston in the winter of 1778 and his later trek over the Pyrenees are exploits that few would have dared and that few readers will ever forget. It is a life encompassing a huge arc -- Adams lived longer than any president. The story ranges from the Boston Massacre to Philadelphia in 1776 to the Versailles of Louis XVI, from Spain to Amsterdam, from the Court of St. James's, where Adams was the first American to stand before King George III as a representative of the new nation, to the raw, half-finished Capital by the Potomac, where Adams was the first President to occupy the White House. This is history on a grand scale -- a book about politics and war and social issues, but also about human nature, love, religious faith, virtue, ambition, friendship and betrayal, and the far-reaching consequences of noble ideas. Above all, John Adams is an enthralling, often surprising story of one of the most important and fascinating Americans who ever lived. ...more",Add a comment,4,http://books.toscrape.com/media/cache/fd/5f/fd5f36fce14114f5b982e1e69d9a2f69.jpg
http://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/,c00bc29a678a6efb,Good in Bed (Cannie Shapiro #1),37.05,37.05,7,"For twenty-eight years, things have been tripping along nicely for Cannie Shapiro. Sure, her mother has come charging out of the closet, and her father has long since dropped out of her world. But she loves her friends, her rat terrier, Nifkin, and her job as pop culture reporter for The Philadelphia Examiner. She's even made a tenuous peace with her plus-size body. But For twenty-eight years, things have been tripping along nicely for Cannie Shapiro. Sure, her mother has come charging out of the closet, and her father has long since dropped out of her world. But she loves her friends, her rat terrier, Nifkin, and her job as pop culture reporter for The Philadelphia Examiner. She's even made a tenuous peace with her plus-size body. But the day she opens up a national women's magazine and sees the words ""Loving a Larger Woman"" above her ex-boyfriend's byline, Cannie is plunged into misery...and the most amazing year of her life. From Philadelphia to Hollywood and back home again, she charts a new course for herself: mourning her losses, facing her past, and figuring out who she is and who she can become.Librarian's note: please see this edition for an alternative cover. ...more",Add a comment,5,http://books.toscrape.com/media/cache/a5/7a/a57a35a22d7a06fa9987121e4883e4de.jpg
http://books.toscrape.com/catalogue/the-joy-of-cooking_449/,d326e189b1210916,The Joy of Cooking,43.27,43.27,6,"Since its original publication, Joy of Cooking has been the most authoritative cookbook in America, the one upon which millions of cooks have confidently relied for more than sixty-five years. It's the book your grandmother and mother probably learned to cook from, the book you gave your sister when she got married. This, the first revision in more than twenty years, is be Since its original publication, Joy of Cooking has been the most authoritative cookbook in America, the one upon which millions of cooks have confidently relied for more than sixty-five years. It's the book your grandmother and mother probably learned to cook from, the book you gave your sister when she got married. This, the first revision in more than twenty years, is better than ever. Here's why: Every chapter has been rethought with an emphasis on freshness, convenience, and health.All the recipes have been reconceived and tested with an eye to modern taste, and the cooking knowledge imparted with each subject enriched to the point where everyone from a beginning to an experienced cook will feel completely supported.The new Joy continues the vision of American cooking that began with the first edition of Joy. It is still the book you can turn to for perfect Beef Wellington and Baked Macaroni and Cheese. It's also the book where you can now find Turkey on the Grill, Spicy Peanut Sesame Noodles, and vegetarian meals.The new Joy provides more thorough descriptions of ingredients, from the familiar to the most exotic. For instance, almost all the varieties of apples grown domestically are described-- the months they become available, how they taste, what they are best used for, and how long they keep. But for the first time Joy features a complete section on fresh and dried chili peppers: how to roast and grill them, how to store them, and how long they keep-- with illustrations of each pepper.An all-new ""RULES"" section in many chapters gives essential cooking basics at a glance: washing and storing salad greens, selecting a pasta and a matching sauce, determining when a piece of fish is cooked through, stuffing a chicken, and making a perfect souffle.New chapters reflect changing American tastes and lifestyles:Separate new chapters on grains, beans, and pasta include recipes for grits, polenta, pilafs, risottos, vegetarian chills, bean casseroles, and make-ahead lasagnes.New baking and dessert chapters promise to enhance Joy of Cooking's reputation as a bible for bakers. Quick and yeast bread recipes range from focaccia, pizza, and sourdoughs to muffins and coffee cakes. Separate chapters cover custards and puddings, pies and tarts, cookies, cakes, cobblers, and other American fruit desserts revived for this edition. Recipes include one-bowl cakes, gingerbread, angel and sponge cakes, meringues, pound cakes, fruitcakes, 6 different kinds of cheesecake-- there's even an illustrated wedding cake recipe, which takes you through all the stages from building a stand, making and decorating the cake, to transporting it to the reception without a hitch.Little Dishes showcases foods from around the world: hummus, baba ghanoush, bruschetta, tacos, empanadas, and fried wontons.AII new drawings of techniques, ingredients, and equipment, integrated throughout an elegant new design, and over 300 more pages round out the new Joy.Among this book's other unique features: microwave instructions for preparing beans, grains, and vegetables; dozens of new recipes for people who are lactose intolerant and allergic to gluten; expanded ingredients chart now features calories, essential vitamins, and levels of fats and cholesterol. There are ideas for substitutions to lower fat in recipes and reduced-fat recipes in the baking sections.From cover to cover, Joy's chapters have been imbued with the knowledge and passion of America's greatest cooks and cooking teachers. An invaluable combination of old and new, this edition of Joy of Cooking promises to keep you cooking for years to come. ...more",Add a comment,4,http://books.toscrape.com/media/cache/2c/81/2c8137d1d0a3ebb2f74d7abf45916606.jpg
http://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/,d33824cb93ecab6f,The Golden Compass (His Dark Materials #1),18.77,18.77,6,"Here lives an orphaned ward named Lyra Belacqua, whose carefree life among the scholars at Oxford's Jordan College is shattered by the arrival of two powerful visitors. First, her fearsome uncle, Lord Asriel, appears with evidence of mystery and danger in the far North, including photographs of a mysterious celestial phenomenon called Dust and the dim outline of a city sus Here lives an orphaned ward named Lyra Belacqua, whose carefree life among the scholars at Oxford's Jordan College is shattered by the arrival of two powerful visitors. First, her fearsome uncle, Lord Asriel, appears with evidence of mystery and danger in the far North, including photographs of a mysterious celestial phenomenon called Dust and the dim outline of a city suspended in the Aurora Borealis that he suspects is part of an alternate universe. He leaves Lyra in the care of Mrs. Coulter, an enigmatic scholar and explorer who offers to give Lyra the attention her uncle has long refused her. In this multilayered narrative, however, nothing is as it seems. Lyra sets out for the top of the world in search of her kidnapped playmate, Roger, bearing a rare truth-telling instrument, the alethiometer. All around her children are disappearing—victims of so-called ""Gobblers""—and being used as subjects in terrible experiments that separate humans from their daemons, creatures that reflect each person's inner being. And somehow, both Lord Asriel and Mrs. Coulter are involved. ...more",Add a comment,1,http://books.toscrape.com/media/cache/a5/13/a513b65a8f7696c8aec48a607f7f90d3.jpg
http://books.toscrape.com/catalogue/the-god-delusion_444/,2bc80eba94950873,The God Delusion,46.85,46.85,6,"A preeminent scientist -- and the world's most prominent atheist -- asserts the irrationality of belief in God and the grievous harm religion has inflicted on society, from the Crusades to 9/11.With rigor and wit, Dawkins examines God in all his forms, from the sex-obsessed tyrant of the Old Testament to the more benign (but still illogical) Celestial Watchmaker favored by A preeminent scientist -- and the world's most prominent atheist -- asserts the irrationality of belief in God and the grievous harm religion has inflicted on society, from the Crusades to 9/11.With rigor and wit, Dawkins examines God in all his forms, from the sex-obsessed tyrant of the Old Testament to the more benign (but still illogical) Celestial Watchmaker favored by some Enlightenment thinkers. He eviscerates the major arguments for religion and demonstrates the supreme improbability of a supreme being. He shows how religion fuels war, foments bigotry, and abuses children, buttressing his points with historical and contemporary evidence. The God Delusion makes a compelling case that belief in God is not just wrong but potentially deadly. It also offers exhilarating insight into the advantages of atheism to the individual and society, not the least of which is a clearer, truer appreciation of the universe's wonders than any faith could ever muster. ...more",Add a comment,3,http://books.toscrape.com/media/cache/30/35/3035b6c5dc0a48a83fbe84eb37e76f10.jpg
http://books.toscrape.com/catalogue/pride-and-prejudice_437/,720c36b2bee4692e,Pride and Prejudice,19.27,19.27,6,"""It is a truth universally acknowledged, that a single man in possession of a good fortune must be in want of a wife.""So begins Pride and Prejudice, Jane Austen's witty comedy of manners--one of the most popular novels of all time--that features splendidly civilized sparring between the proud Mr. Darcy and the prejudiced Elizabeth Bennet as they play out their spirited cou ""It is a truth universally acknowledged, that a single man in possession of a good fortune must be in want of a wife.""So begins Pride and Prejudice, Jane Austen's witty comedy of manners--one of the most popular novels of all time--that features splendidly civilized sparring between the proud Mr. Darcy and the prejudiced Elizabeth Bennet as they play out their spirited courtship in a series of eighteenth-century drawing-room intrigues. ...more",Add a comment,4,http://books.toscrape.com/media/cache/6a/87/6a8706826789aa47fbbb8a2459b4c616.jpg
http://books.toscrape.com/catalogue/mere-christianity_435/,f38f37ed934d84b2,Mere Christianity,48.51,48.51,6,"Mere Christianity is C.S. Lewis's forceful and accessible doctrine of Christian belief. First heard as informal radio broadcasts and then published as three separate books - The Case for Christianity, Christian Behavior, and Beyond Personality - Mere Christianity brings together what Lewis saw as the fundamental truths of the religion. Rejecting the boundaries that divide Mere Christianity is C.S. Lewis's forceful and accessible doctrine of Christian belief. First heard as informal radio broadcasts and then published as three separate books - The Case for Christianity, Christian Behavior, and Beyond Personality - Mere Christianity brings together what Lewis saw as the fundamental truths of the religion. Rejecting the boundaries that divide Christianity's many denominations, C.S. Lewis finds a common ground on which all those who have Christian faith can stand together, proving that ""at the centre of each there is something, or a Someone, who against all divergences of belief, all differences of temperament, all memories of mutual persecution, speaks the same voice."" ...more",Add a comment,3,http://books.toscrape.com/media/cache/d7/ce/d7ce17649c77c9addfcf265012d0436e.jpg
