product_page_url,universal_product_code,title,price_including_tax,price_excluding_tax,number_available,product_description,category,review_rating,image_url
http://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/,e656e280bc8edd56,Romero and Juliet: A Tragic Tale of Love and Zombies,36.94,36.94,15,"You all know the tale. Star-crossed lovers meet; all they want is what they cannot have. Each other. It's a story as old as time - or is it? The headstrong Romero of the house of Montague holds nothing but contempt for the cowardly DeCapulets. Until, that is, he meets Juliet. Beautiful; deadly; her skill with a bow is matched by no other, and she fires an arrow straight th You all know the tale. Star-crossed lovers meet; all they want is what they cannot have. Each other. It's a story as old as time - or is it? The headstrong Romero of the house of Montague holds nothing but contempt for the cowardly DeCapulets. Until, that is, he meets Juliet. Beautiful; deadly; her skill with a bow is matched by no other, and she fires an arrow straight through young Romero's heart. Torn between their warring families and trapped by the waves of the undead crashing against the city walls, what chance do our young couple stand at having a future together? You thought you knew the story of Romeo and Juliet? Think again in this satirical retelling of one of the world's most well-known love stories. Containing love, gore, and sarcasm, it's a story suitable for teens upwards, and should be enjoyed by adults 'of all ages' ...more",Default,1,http://books.toscrape.com/media/cache/21/bc/21bc2104d32569a0dbbb81923480d749.jpg
http://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/,d9c643fa1fc57bdb,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,41.06,41.06,15,"This book was created by an artist who understands that sometimes, you just need a creative nudge to help get the pencil moving and break that pesky block. By simplifying the human form, we hope to remove the inevitable anxiety that comes with drawing a person, and speed-up your art, over time, increasing your own understanding of human anatomy, proportions and movement.",Default,1,http://books.toscrape.com/media/cache/a4/10/a4108800f6337c5aa13b104b252d52b8.jpg
http://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/,af96613fdd793a3c,Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),10.76,10.76,15,"A mysterious island. An abandoned orphanage. A strange collection of curious photographs.A horrific family tragedy sets sixteen-year-old Jacob journeying to a remote island off the coast of Wales, where he discovers the crumbling ruins of Miss Peregrine’s Home for Peculiar Children. As Jacob explores its abandoned bedrooms and hallways, it becomes clear that the children w A mysterious island. An abandoned orphanage. A strange collection of curious photographs.A horrific family tragedy sets sixteen-year-old Jacob journeying to a remote island off the coast of Wales, where he discovers the crumbling ruins of Miss Peregrine’s Home for Peculiar Children. As Jacob explores its abandoned bedrooms and hallways, it becomes clear that the children were more than just peculiar. They may have been dangerous. They may have been quarantined on a deserted island for good reason. And somehow—impossible though it seems—they may still be alive.A spine-tingling fantasy illustrated with haunting vintage photography, Miss Peregrine's Home for Peculiar Children will delight adults, teens, and anyone who relishes an adventure in the shadows.~ ...more",Default,1,http://books.toscrape.com/media/cache/1d/ae/1dae4577eb25fcec3f88e4cbb3fc726a.jpg
http://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/,c1afd71fc86bf682,Large Print Heart of the Pride,19.15,19.15,15,"Paranormal Romance Erotic Werelion Thrill Ride. Book 1 of the Fur, Lust & Magic series.Alexis is finally getting to go to school, to study music. Since her Mom died in a suspicious car crash, her Dad has filled her life with a swinging door of bodyguards and kept her home. After gaining weight and having no freedom she feels like the only 24 year old that has never had Paranormal Romance Erotic Werelion Thrill Ride. Book 1 of the Fur, Lust & Magic series.Alexis is finally getting to go to school, to study music. Since her Mom died in a suspicious car crash, her Dad has filled her life with a swinging door of bodyguards and kept her home. After gaining weight and having no freedom she feels like the only 24 year old that has never had a boyfriend in America.Her new bodyguard Derek turns out to be more than muscle. She falls for him hard and even more shocking he falls for her! Of course, she has no idea Derek and his muscle bound friends are all Werecats. If they ever find any time alone with a crazy stalker after her, mutant freaks, crazy Werewolves and of course her Dad showing up whenever they are alone she will find out soon enough, because when the clothes come off the fur grows. ...more",Default,2,http://books.toscrape.com/media/cache/59/55/5955e9e333301e3eeb3b9575c2ad3659.jpg
http://books.toscrape.com/catalogue/grumbles_812/,d163dd6c352fbcd2,Grumbles,22.16,22.16,15,Grumbles is a little Nid that goes on her first day to school and has to answer the question of what she wants to be when she grows up. First Time Reader BookWritten and Illustrated by Sondra Faye,Default,2,http://books.toscrape.com/media/cache/20/78/207840aea0c8e2be66d998b80c6a59d3.jpg
http://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/,2f88b08bf0a0e367,First Steps for New Christians (Print Edition),29.00,29.00,15,"Our enemy, the devil, prowls around like a lion. (1 Peter 5:8) All he wants to do is steal, kill and destroy (John 10:10). And much like the pattern we find in the wild, the ancient serpent will stalk the youngest of the flock because they’re the easiest target. So I’m writing these short readings to encourage new Christians during the most vulnerable part of their journey Our enemy, the devil, prowls around like a lion. (1 Peter 5:8) All he wants to do is steal, kill and destroy (John 10:10). And much like the pattern we find in the wild, the ancient serpent will stalk the youngest of the flock because they’re the easiest target. So I’m writing these short readings to encourage new Christians during the most vulnerable part of their journey.I want to remind new followers of the “Way” that the Christian life is best lived in community with others who are striving to follow Jesus. One of our first responsibilities as a new Christian is to spend as much time as possible with others who are being real with their faith. Just as a soldier would never go into battle alone and unarmed, we must remember that though our struggle is not against flesh and blood (Ephesians 6:12), it’s still a battle. It’s important to make sure we have other soldiers around us and we are armed with the Sword of the Spirit. (Ephesians 6:17 & Hebrews 4:12)One thing that the enemy will try to do is make you doubt your salvation. The last thing he needs is one more person confident in their relationship with Jesus Christ. As you read through these short devotions hold on to this truth: Salvation was yours the moment you acknowledged your need for a Savior (Romans 3:10-12), repented of your sins (Acts 3:19) and confessed Jesus Christ as your Lord. (Romans 10:9-10) Hopefully, you’ll find other truths to hang on to as you move through the pages of this book.So hold on to what you have (Revelation 3:11), hang tight with your “platoon” (Hebrews 10:24-25) and use the Sword (Hebrews 4:12 & Ephesians 6:17) you’ll find in the following pages for your weapon as the words that accompany the Scripture give you encouragement to stay the course. ...more",Default,1,http://books.toscrape.com/media/cache/c6/50/c650e687398b368f4a16276f6d00144b.jpg
http://books.toscrape.com/catalogue/eureka-trivia-60_805/,29c0025455f8c585,Eureka Trivia 6.0,54.59,54.59,15,"Eureka Trivia 6.0 is a great trivia book for all Eureka fans. With over 300 questions, this trivia book is designed so you can play single games, group games, or just read at your leisure. It was vital for us as fans to provide this book with only the best of questions so you can relive each moment. We have included answer sheets, cutouts, and all references to the questio Eureka Trivia 6.0 is a great trivia book for all Eureka fans. With over 300 questions, this trivia book is designed so you can play single games, group games, or just read at your leisure. It was vital for us as fans to provide this book with only the best of questions so you can relive each moment. We have included answer sheets, cutouts, and all references to the questions. We want you to know exactly where we found them. Whether you play on your own; play in group play, or just read through for your enjoyment, we hope you have a Eureka fun time! Game Play: • A Stand-Alone Read • Single & Group Play • Level Chart (which cast(s) level are you on?) • Over 280 multiple choice questions • Complete reference answers guide • Answer sheets cutouts Rewards: • Earn an internship at Global Dynamics • Gain access to Section 1-4 • Become an assistant to a top scientist • Get your own lab at Global Dynamics • Become Head of Global Dynamics • Oh, and, you could also get Redacted UnControlled Pen is not associated with the series creators, writers or cast. ...more",Default,4,http://books.toscrape.com/media/cache/e8/21/e821a2e8fe4431eb895e9d46fe68c32e.jpg
http://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/,6ffb36aaeff1c81e,Drive: The Surprising Truth About What Motivates Us,34.95,34.95,15,"Forget everything you thought you knew about how to motivate people—at work, at school, at home. It's wrong. As Daniel H. Pink (author of To Sell Is Human: The Surprising Truth About Motivating Others) explains in his paradigm-shattering book Drive, the secret to high performance and satisfaction in today's world is the deeply human need to direct our own lives, to learn a Forget everything you thought you knew about how to motivate people—at work, at school, at home. It's wrong. As Daniel H. Pink (author of To Sell Is Human: The Surprising Truth About Motivating Others) explains in his paradigm-shattering book Drive, the secret to high performance and satisfaction in today's world is the deeply human need to direct our own lives, to learn and create new things, and to do better by ourselves and our world.Drawing on four decades of scientific research on human motivation, Pink exposes the mismatch between what science knows and what business does—and how that affects every aspect of our lives. He demonstrates that while the old-fashioned carrot-and-stick approach worked successfully in the 20th century, it's precisely the wrong way to motivate people for today's challenges. In Drive, he reveals the three elements of true motivation:*Autonomy—the desire to direct our own lives*Mastery—the urge to get better and better at something that matters*Purpose—the yearning to do what we do in the service of something larger than ourselvesAlong the way, he takes us to companies that are enlisting new approaches to motivation and introduces us to the scientists and entrepreneurs who are pointing a bold way forward.Drive is bursting with big ideas—the rare book that will change how you think and transform how you live. ...more",Default,4,http://books.toscrape.com/media/cache/e9/48/e948a672efe721b408c8dd1f1f3ec529.jpg
http://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/,f6d967cdadc6fbd9,Done Rubbed Out (Reightman & Bailey #1),37.72,37.72,15,"In this first book of the Reightman & Bailey Series, deceit, corruption and murder tangle together with vivid, unconventional characters in a story of unlikely friendships and their power to change us. Things are going well at the Time Out Spa, but the night young proprietor Toby Bailey discovers his former lover naked and dead on a massage table, more things are spoil In this first book of the Reightman & Bailey Series, deceit, corruption and murder tangle together with vivid, unconventional characters in a story of unlikely friendships and their power to change us. Things are going well at the Time Out Spa, but the night young proprietor Toby Bailey discovers his former lover naked and dead on a massage table, more things are spoiled than just his white leather shoes. Detective Melba Reightman and partner, Sam Jackson are called in to investigate and soon become embroiled in the most perplexing homicide case seen in years.After a hunting knife engraved with Toby's name is found in a load of wet, bloody laundry, he's arrested for the murder of Geraldo Guzman. He enlists the help of Madame Zhou Li, practicing attorney and owner of Green Dragon Chinese Herbs and Teas. The peculiar octogenarian seems an unlikely choice to defend him, but has a few tricks up her sleeve. Toby joins forces with Reightman and Jackson, and a shocking string of clues leads them closer to the killer. The bad news? Successfully solving the crime might unleash a firestorm on this southern city and come at a price none of them are prepared to pay. ...more",Default,5,http://books.toscrape.com/media/cache/4e/af/4eaf0482e122cf9100b0fff61ea3441a.jpg
http://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/,3f69e667a67e54d9,Beauty Restored (Riley Family Legacy Novellas #3),11.11,11.11,15,"While volunteering at a youth camp in the Ozark Mountains, Carmen Riley sponsors a challenging group of teenage girls. She longs to make a difference in their lives, but unsettling news from home rattles her confidence. When Carmen meets a charming young pastor, will his wise advice give her the courage she desperately needs? After discovering that the camp is in danger of While volunteering at a youth camp in the Ozark Mountains, Carmen Riley sponsors a challenging group of teenage girls. She longs to make a difference in their lives, but unsettling news from home rattles her confidence. When Carmen meets a charming young pastor, will his wise advice give her the courage she desperately needs? After discovering that the camp is in danger of closing, Pastor Andrew vows to save it. With Carmen's help, he rallies a group of sponsors to come up with a plan of action. However, the task could cost him much more than he bargains for. In a race against time, a common goal unites them, but unforeseen circumstances threaten to tear them apart. Will their relationship and faith in God endure long enough to see Beauty Restored? ...more",Default,2,http://books.toscrape.com/media/cache/68/e8/68e81c5a221dcd71516b5711641f83ed.jpg
http://books.toscrape.com/catalogue/ayumis-violin_791/,05f7c6d9a4e582d3,Ayumi's Violin,15.48,15.48,15,"In 1959 when her mother dies, twelve-year-old Ayumi leaves her home in Japan to find her American father. Biracial, she is confronted with a resentful half-sister and a racist stepmother. She wants to be accepted by her new family, but how much of her true self must she give up? Ayumi’s only solace is her music. When she is deprived of her violin, she shocks even herself b In 1959 when her mother dies, twelve-year-old Ayumi leaves her home in Japan to find her American father. Biracial, she is confronted with a resentful half-sister and a racist stepmother. She wants to be accepted by her new family, but how much of her true self must she give up? Ayumi’s only solace is her music. When she is deprived of her violin, she shocks even herself by doing the unthinkable. ...more",Default,2,http://books.toscrape.com/media/cache/43/78/4378757ed2632f2473e7455ae9717820.jpg
http://books.toscrape.com/catalogue/anonymous_790/,d24b829be2ca81c4,Anonymous,46.82,46.82,15,"Logan Matthews is a father, architect, and widower. He lives in Brooklyn, New York with his three year old son, Liam. His life is as ordinary as any single father with a toddler. Lara Miller is a single mother raising her nine year old daughter, Olivia in New York City, the city that never sleeps. She lives with her roommate, Erin and finds that she enjoys life just the wa Logan Matthews is a father, architect, and widower. He lives in Brooklyn, New York with his three year old son, Liam. His life is as ordinary as any single father with a toddler. Lara Miller is a single mother raising her nine year old daughter, Olivia in New York City, the city that never sleeps. She lives with her roommate, Erin and finds that she enjoys life just the way it is. Logan and Lara have all but given up on love. However, fate has another plan for these parents because they both share something that will draw them together in a way they never thought possible. Their daughter. ...more",Default,4,http://books.toscrape.com/media/cache/31/07/31070621fa42e300a9aab403293bad92.jpg
http://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/,7ebfa6c1bee69e1e,Amy Meets the Saints and Sages,18.46,18.46,15,"All major religions have saints and sages that are pinnacles of love and integrity. Wouldn't your child benefit from having them as role models? Wouldn't it empower your child to know that these saints/sages are real people, some of whom are living right now?In ""Amy Meets the Saints and Sages, A Young Person's Adventures in Spirituality"" your child gets to meet six saints/ All major religions have saints and sages that are pinnacles of love and integrity. Wouldn't your child benefit from having them as role models? Wouldn't it empower your child to know that these saints/sages are real people, some of whom are living right now?In ""Amy Meets the Saints and Sages, A Young Person's Adventures in Spirituality"" your child gets to meet six saints/sages from six different traditions: Islam, Catholicism, Judaism, Native American, Tibetan Buddhism, and Hinduism. Three of the saints/sages are women; three are men. Three are still with us; three have passed on. Your child is introduced to these saints/sages first through a brief but reverent biography. Then second, your child gets to know the saint/sage better through a concrete story. Children love stories and they have a way of sticking to a child for years. And finally, let's make it personal by having the saint/sage and a young person, about your child's age, fictionally interact around the story. It's all fun and engaging for both child and adults.It's for children age 7-12 and is fully illustrated. There is never any attempt to have your child join anything.And, as your child comes to appreciate various religions, a bit more religious tolerance is gained. With that gain a bit more peace has come forth.Find out more at http://www.mychildsprayers.com/amy-me... ...more",Default,3,http://books.toscrape.com/media/cache/c3/6f/c36fd57aa9fc55ab3ea56b6e08b59c8d.jpg
http://books.toscrape.com/catalogue/amatus_787/,ffd54178acc9a6a5,Amatus,50.54,50.54,15,"Crispian, who has lived in a city of darkness all his life, must make a choice: remain safe in his home, but forever wonder what the mysterious light on the horizon could be--or trust a young woman to guide him to a wonderful realm he's never seen, and risk being deceived and led to a terrible death.",Default,5,http://books.toscrape.com/media/cache/30/51/30512adbb6cba367d3f48e09a888da3c.jpg
http://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/,4a1debca3135ff37,V for Vendetta (V for Vendetta Complete),37.10,37.10,14,"""Remember, remember the fifth of November...""A frightening and powerful tale of the loss of freedom and identity in a chillingly believable totalitarian world, V for Vendetta stands as one of the highest achievements of the comics medium and a defining work for creators Alan Moore and David Lloyd.Set in an imagined future England that has given itself over to fascism, this ""Remember, remember the fifth of November...""A frightening and powerful tale of the loss of freedom and identity in a chillingly believable totalitarian world, V for Vendetta stands as one of the highest achievements of the comics medium and a defining work for creators Alan Moore and David Lloyd.Set in an imagined future England that has given itself over to fascism, this groundbreaking story captures both the suffocating nature of life in an authoritarian police state and the redemptive power of the human spirit which rebels against it. Crafted with sterling clarity and intelligence, V for Vendetta brings an unequaled depth of characterization and verisimilitude to its unflinching account of oppression and resistance. ...more",Default,4,http://books.toscrape.com/media/cache/9d/3f/9d3f79bdbfe9a9caea353627b6685699.jpg
http://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/,76c84daa539426e2,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",45.95,45.95,14,"On a May afternoon in 1943, an Army Air Forces bomber crashed into the Pacific Ocean and disappeared, leaving only a spray of debris and a slick of oil, gasoline, and blood. Then, on the ocean surface, a face appeared. It was that of a young lieutenant, the plane’s bombardier, who was struggling to a life raft and pulling himself aboard. So began one of the most extraordin On a May afternoon in 1943, an Army Air Forces bomber crashed into the Pacific Ocean and disappeared, leaving only a spray of debris and a slick of oil, gasoline, and blood. Then, on the ocean surface, a face appeared. It was that of a young lieutenant, the plane’s bombardier, who was struggling to a life raft and pulling himself aboard. So began one of the most extraordinary odysseys of the Second World War.The lieutenant’s name was Louis Zamperini. In boyhood, he’d been a cunning and incorrigible delinquent, breaking into houses, brawling, and fleeing his home to ride the rails. As a teenager, he had channeled his defiance into running, discovering a prodigious talent that had carried him to the Berlin Olympics and within sight of the four-minute mile. But when war had come, the athlete had become an airman, embarking on a journey that led to his doomed flight, a tiny raft, and a drift into the unknown.Ahead of Zamperini lay thousands of miles of open ocean, leaping sharks, a foundering raft, thirst and starvation, enemy aircraft, and, beyond, a trial even greater. Driven to the limits of endurance, Zamperini would answer desperation with ingenuity; suffering with hope, resolve, and humor; brutality with rebellion. His fate, whether triumph or tragedy, would be suspended on the fraying wire of his will.In her long-awaited new book, Laura Hillenbrand writes with the same rich and vivid narrative voice she displayed in Seabiscuit. Telling an unforgettable story of a man’s journey into extremity, Unbroken is a testament to the resilience of the human mind, body, and spirit. ...more",Default,2,http://books.toscrape.com/media/cache/e6/95/e6956bac63c9e1e6df6dac4db3a0ec0d.jpg
http://books.toscrape.com/catalogue/the-wright-brothers_769/,08b2f71d93836313,The Wright Brothers,56.80,56.80,14,"Two-time winner of the Pulitzer Prize David McCullough tells the dramatic story-behind-the-story about the courageous brothers who taught the world how to fly: Wilbur and Orville Wright.On a winter day in 1903, in the Outer Banks of North Carolina, two unknown brothers from Ohio changed history. But it would take the world some time to believe what had happened: the age of Two-time winner of the Pulitzer Prize David McCullough tells the dramatic story-behind-the-story about the courageous brothers who taught the world how to fly: Wilbur and Orville Wright.On a winter day in 1903, in the Outer Banks of North Carolina, two unknown brothers from Ohio changed history. But it would take the world some time to believe what had happened: the age of flight had begun, with the first heavier-than-air, powered machine carrying a pilot.Who were these men and how was it that they achieved what they did?David McCullough, two-time winner of the Pulitzer Prize, tells the surprising, profoundly American story of Wilbur and Orville Wright.Far more than a couple of unschooled Dayton bicycle mechanics who happened to hit on success, they were men of exceptional courage and determination, and of far-ranging intellectual interests and ceaseless curiosity, much of which they attributed to their upbringing. The house they lived in had no electricity or indoor plumbing, but there were books aplenty, supplied mainly by their preacher father, and they never stopped reading.When they worked together, no problem seemed to be insurmountable. Wilbur was unquestionably a genius. Orville had such mechanical ingenuity as few had ever seen. That they had no more than a public high school education, little money and no contacts in high places, never stopped them in their mission to take to the air. Nothing did, not even the self-evident reality that every time they took off in one of their contrivances, they risked being killed.In this thrilling book, master historian David McCullough draws on the immense riches of the Wright Papers, including private diaries, notebooks, scrapbooks, and more than a thousand letters from private family correspondence to tell the human side of the Wright Brothers' story, including the little-known contributions of their sister, Katharine, without whom things might well have gone differently for them. ...more",Default,4,http://books.toscrape.com/media/cache/51/98/51985c3a61a47b8de85239b9e3b2a938.jpg
http://books.toscrape.com/catalogue/the-songs-of-the-gods_763/,00c4543ec6bd25b4,The Songs of the Gods,44.48,44.48,14,"The Power of Dream ""It has been ages since the last time you enjoyed the night more than what you enjoy your overcoat. Then you would dance the night, now you wear the night, It is an accessory to hide you from everyone."" The Songs of the Gods is a collection of poems reaching deep into the human soul. Love, hate, search, longing and reality are carefully tested and presen The Power of Dream ""It has been ages since the last time you enjoyed the night more than what you enjoy your overcoat. Then you would dance the night, now you wear the night, It is an accessory to hide you from everyone."" The Songs of the Gods is a collection of poems reaching deep into the human soul. Love, hate, search, longing and reality are carefully tested and presented; from the subtle dreams of being in love to the cruelty of the inescapable reality. The power of the writing resembles the magnitude of poets like Arthur Rimbaud and William Blake. ...more",Default,5,http://books.toscrape.com/media/cache/08/ad/08add5c58ff717da1b00d5dda3f7c637.jpg
